ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
2042754, 29-DEC-2017 19:00,2017,December,29,Friday,19,19,Chinatown-Swanston St (North),1192
2042755, 29-DEC-2017 19:00,2017,December,29,Friday,19,22,Flinders St-Elizabeth St (East),1691
2042756, 29-DEC-2017 19:00,2017,December,29,Friday,19,27,QV Market-Peel St,86
2042757, 29-DEC-2017 19:00,2017,December,29,Friday,19,28,The Arts Centre,1343
2042758, 29-DEC-2017 19:00,2017,December,29,Friday,19,31,Lygon St (West),619
2042759, 29-DEC-2017 19:00,2017,December,29,Friday,19,33,Flinders St-Spring St (West),90
2042760, 29-DEC-2017 19:00,2017,December,29,Friday,19,34,Flinders St-Spark La,135
2042761, 29-DEC-2017 19:00,2017,December,29,Friday,19,39,Alfred Place,173
2042762, 29-DEC-2017 19:00,2017,December,29,Friday,19,37,Lygon St (East),444
2042763, 29-DEC-2017 19:00,2017,December,29,Friday,19,40,Lonsdale St-Spring St (West),329
2042764, 29-DEC-2017 19:00,2017,December,29,Friday,19,36,Queen St (West),212
2042765, 29-DEC-2017 19:00,2017,December,29,Friday,19,29,St Kilda Rd-Alexandra Gardens,396
2042766, 29-DEC-2017 19:00,2017,December,29,Friday,19,42,Grattan St-Swanston St (West),40
2042767, 29-DEC-2017 19:00,2017,December,29,Friday,19,43,Monash Rd-Swanston St (West),31
2042768, 29-DEC-2017 19:00,2017,December,29,Friday,19,44,Tin Alley-Swanston St (West),23
2042769, 29-DEC-2017 19:00,2017,December,29,Friday,19,35,Southbank,2546
2042770, 29-DEC-2017 19:00,2017,December,29,Friday,19,45,Little Collins St-Swanston St (East),1150
2042771, 29-DEC-2017 19:00,2017,December,29,Friday,19,41,Flinders La-Swanston St (West),2257
2042772, 29-DEC-2017 19:00,2017,December,29,Friday,19,46,Pelham St (S),11
2042773, 29-DEC-2017 19:00,2017,December,29,Friday,19,47,Melbourne Central-Elizabeth St (East),1287
2042774, 29-DEC-2017 19:00,2017,December,29,Friday,19,48,QVM-Queen St (East),152
2042775, 29-DEC-2017 19:00,2017,December,29,Friday,19,49,QVM-Therry St (South),123
2042776, 29-DEC-2017 19:00,2017,December,29,Friday,19,50,Faraday St-Lygon St (West),619
2042777, 29-DEC-2017 19:00,2017,December,29,Friday,19,51,QVM-Franklin St (North),92
2042778, 29-DEC-2017 19:00,2017,December,29,Friday,19,52,Elizabeth St-Lonsdale St (South),490
2042779, 29-DEC-2017 20:00,2017,December,29,Friday,20,4,Town Hall (West),1565
2042780, 29-DEC-2017 20:00,2017,December,29,Friday,20,17,Collins Place (South),243
2042781, 29-DEC-2017 20:00,2017,December,29,Friday,20,18,Collins Place (North),84
2042782, 29-DEC-2017 20:00,2017,December,29,Friday,20,16,Australia on Collins,460
2042783, 29-DEC-2017 20:00,2017,December,29,Friday,20,2,Bourke Street Mall (South),964
2042784, 29-DEC-2017 20:00,2017,December,29,Friday,20,1,Bourke Street Mall (North),1915
2042785, 29-DEC-2017 20:00,2017,December,29,Friday,20,3,Melbourne Central,1556
2042786, 29-DEC-2017 20:00,2017,December,29,Friday,20,15,State Library,1139
2042787, 29-DEC-2017 20:00,2017,December,29,Friday,20,9,Southern Cross Station,104
2042788, 29-DEC-2017 20:00,2017,December,29,Friday,20,10,Victoria Point,68
2042789, 29-DEC-2017 20:00,2017,December,29,Friday,20,12,New Quay,437
2042790, 29-DEC-2017 20:00,2017,December,29,Friday,20,11,Waterfront City,211
2042791, 29-DEC-2017 20:00,2017,December,29,Friday,20,8,Webb Bridge,127
2042792, 29-DEC-2017 20:00,2017,December,29,Friday,20,7,Birrarung Marr,138
2042793, 29-DEC-2017 20:00,2017,December,29,Friday,20,5,Princes Bridge,1332
2042794, 29-DEC-2017 20:00,2017,December,29,Friday,20,6,Flinders Street Station Underpass,1409
2042795, 29-DEC-2017 20:00,2017,December,29,Friday,20,14,Sandridge Bridge,495
2042796, 29-DEC-2017 20:00,2017,December,29,Friday,20,26,QV Market-Elizabeth St (West),346
2042797, 29-DEC-2017 20:00,2017,December,29,Friday,20,24,Spencer St-Collins St (North),663
2042798, 29-DEC-2017 20:00,2017,December,29,Friday,20,23,Spencer St-Collins St (South),169
2042799, 29-DEC-2017 20:00,2017,December,29,Friday,20,25,Melbourne Convention Exhibition Centre,741
2042800, 29-DEC-2017 20:00,2017,December,29,Friday,20,21,Bourke St-Russell St (West),878
2042801, 29-DEC-2017 20:00,2017,December,29,Friday,20,20,Chinatown-Lt Bourke St (South),867
2042802, 29-DEC-2017 20:00,2017,December,29,Friday,20,19,Chinatown-Swanston St (North),1345
2042803, 29-DEC-2017 20:00,2017,December,29,Friday,20,22,Flinders St-Elizabeth St (East),1593
2042804, 29-DEC-2017 20:00,2017,December,29,Friday,20,27,QV Market-Peel St,66
2042805, 29-DEC-2017 20:00,2017,December,29,Friday,20,28,The Arts Centre,286
2042806, 29-DEC-2017 20:00,2017,December,29,Friday,20,31,Lygon St (West),644
2042807, 29-DEC-2017 20:00,2017,December,29,Friday,20,33,Flinders St-Spring St (West),71
2042808, 29-DEC-2017 20:00,2017,December,29,Friday,20,34,Flinders St-Spark La,130
2042809, 29-DEC-2017 20:00,2017,December,29,Friday,20,39,Alfred Place,94
2042810, 29-DEC-2017 20:00,2017,December,29,Friday,20,37,Lygon St (East),500
2042811, 29-DEC-2017 20:00,2017,December,29,Friday,20,40,Lonsdale St-Spring St (West),151
2042812, 29-DEC-2017 20:00,2017,December,29,Friday,20,36,Queen St (West),184
2042813, 29-DEC-2017 20:00,2017,December,29,Friday,20,29,St Kilda Rd-Alexandra Gardens,214
2042814, 29-DEC-2017 20:00,2017,December,29,Friday,20,42,Grattan St-Swanston St (West),48
2042815, 29-DEC-2017 20:00,2017,December,29,Friday,20,43,Monash Rd-Swanston St (West),11
2042816, 29-DEC-2017 20:00,2017,December,29,Friday,20,44,Tin Alley-Swanston St (West),9
2042817, 29-DEC-2017 20:00,2017,December,29,Friday,20,35,Southbank,2311
2042818, 29-DEC-2017 20:00,2017,December,29,Friday,20,45,Little Collins St-Swanston St (East),1170
2042819, 29-DEC-2017 20:00,2017,December,29,Friday,20,41,Flinders La-Swanston St (West),1810
2042820, 29-DEC-2017 20:00,2017,December,29,Friday,20,46,Pelham St (S),17
2042821, 29-DEC-2017 20:00,2017,December,29,Friday,20,47,Melbourne Central-Elizabeth St (East),1137
2042822, 29-DEC-2017 20:00,2017,December,29,Friday,20,48,QVM-Queen St (East),114
2042823, 29-DEC-2017 20:00,2017,December,29,Friday,20,49,QVM-Therry St (South),121
2042824, 29-DEC-2017 20:00,2017,December,29,Friday,20,50,Faraday St-Lygon St (West),644
2042825, 29-DEC-2017 20:00,2017,December,29,Friday,20,51,QVM-Franklin St (North),83
2042826, 29-DEC-2017 20:00,2017,December,29,Friday,20,52,Elizabeth St-Lonsdale St (South),553
2042827, 29-DEC-2017 21:00,2017,December,29,Friday,21,4,Town Hall (West),1497
2042828, 29-DEC-2017 21:00,2017,December,29,Friday,21,17,Collins Place (South),198
2042829, 29-DEC-2017 21:00,2017,December,29,Friday,21,18,Collins Place (North),74
2042830, 29-DEC-2017 21:00,2017,December,29,Friday,21,16,Australia on Collins,398
2042831, 29-DEC-2017 21:00,2017,December,29,Friday,21,2,Bourke Street Mall (South),583
2042832, 29-DEC-2017 21:00,2017,December,29,Friday,21,1,Bourke Street Mall (North),1446
2042833, 29-DEC-2017 21:00,2017,December,29,Friday,21,3,Melbourne Central,1815
2042834, 29-DEC-2017 21:00,2017,December,29,Friday,21,15,State Library,991
2042835, 29-DEC-2017 21:00,2017,December,29,Friday,21,9,Southern Cross Station,134
2042836, 29-DEC-2017 21:00,2017,December,29,Friday,21,10,Victoria Point,76
2042837, 29-DEC-2017 21:00,2017,December,29,Friday,21,12,New Quay,512
2042838, 29-DEC-2017 21:00,2017,December,29,Friday,21,11,Waterfront City,251
2042839, 29-DEC-2017 21:00,2017,December,29,Friday,21,8,Webb Bridge,119
2042840, 29-DEC-2017 21:00,2017,December,29,Friday,21,7,Birrarung Marr,100
2042841, 29-DEC-2017 21:00,2017,December,29,Friday,21,5,Princes Bridge,1593
2042842, 29-DEC-2017 21:00,2017,December,29,Friday,21,6,Flinders Street Station Underpass,1513
2042843, 29-DEC-2017 21:00,2017,December,29,Friday,21,14,Sandridge Bridge,498
2042844, 29-DEC-2017 21:00,2017,December,29,Friday,21,26,QV Market-Elizabeth St (West),339
2042845, 29-DEC-2017 21:00,2017,December,29,Friday,21,24,Spencer St-Collins St (North),766
2042846, 29-DEC-2017 21:00,2017,December,29,Friday,21,23,Spencer St-Collins St (South),206
2042847, 29-DEC-2017 21:00,2017,December,29,Friday,21,25,Melbourne Convention Exhibition Centre,697
2042848, 29-DEC-2017 21:00,2017,December,29,Friday,21,21,Bourke St-Russell St (West),1005
2042849, 29-DEC-2017 21:00,2017,December,29,Friday,21,20,Chinatown-Lt Bourke St (South),691
2042850, 29-DEC-2017 21:00,2017,December,29,Friday,21,19,Chinatown-Swanston St (North),1100
2042851, 29-DEC-2017 21:00,2017,December,29,Friday,21,22,Flinders St-Elizabeth St (East),1668
2042852, 29-DEC-2017 21:00,2017,December,29,Friday,21,27,QV Market-Peel St,104
2042853, 29-DEC-2017 21:00,2017,December,29,Friday,21,28,The Arts Centre,319
2042854, 29-DEC-2017 21:00,2017,December,29,Friday,21,31,Lygon St (West),811
2042855, 29-DEC-2017 21:00,2017,December,29,Friday,21,33,Flinders St-Spring St (West),52
2042856, 29-DEC-2017 21:00,2017,December,29,Friday,21,34,Flinders St-Spark La,92
2042857, 29-DEC-2017 21:00,2017,December,29,Friday,21,39,Alfred Place,146
2042858, 29-DEC-2017 21:00,2017,December,29,Friday,21,37,Lygon St (East),437
2042859, 29-DEC-2017 21:00,2017,December,29,Friday,21,40,Lonsdale St-Spring St (West),167
2042860, 29-DEC-2017 21:00,2017,December,29,Friday,21,36,Queen St (West),192
2042861, 29-DEC-2017 21:00,2017,December,29,Friday,21,29,St Kilda Rd-Alexandra Gardens,220
2042862, 29-DEC-2017 21:00,2017,December,29,Friday,21,42,Grattan St-Swanston St (West),45
2042863, 29-DEC-2017 21:00,2017,December,29,Friday,21,43,Monash Rd-Swanston St (West),23
2042864, 29-DEC-2017 21:00,2017,December,29,Friday,21,44,Tin Alley-Swanston St (West),18
2042865, 29-DEC-2017 21:00,2017,December,29,Friday,21,35,Southbank,2430
2042866, 29-DEC-2017 21:00,2017,December,29,Friday,21,45,Little Collins St-Swanston St (East),988
2042867, 29-DEC-2017 21:00,2017,December,29,Friday,21,41,Flinders La-Swanston St (West),1773
2042868, 29-DEC-2017 21:00,2017,December,29,Friday,21,46,Pelham St (S),25
2042869, 29-DEC-2017 21:00,2017,December,29,Friday,21,47,Melbourne Central-Elizabeth St (East),1068
2042870, 29-DEC-2017 21:00,2017,December,29,Friday,21,48,QVM-Queen St (East),129
2042871, 29-DEC-2017 21:00,2017,December,29,Friday,21,49,QVM-Therry St (South),88
2042872, 29-DEC-2017 21:00,2017,December,29,Friday,21,50,Faraday St-Lygon St (West),811
2042873, 29-DEC-2017 21:00,2017,December,29,Friday,21,51,QVM-Franklin St (North),66
2042874, 29-DEC-2017 21:00,2017,December,29,Friday,21,52,Elizabeth St-Lonsdale St (South),516
2042875, 29-DEC-2017 22:00,2017,December,29,Friday,22,4,Town Hall (West),1134
2042876, 29-DEC-2017 22:00,2017,December,29,Friday,22,17,Collins Place (South),219
2042877, 29-DEC-2017 22:00,2017,December,29,Friday,22,18,Collins Place (North),78
2042878, 29-DEC-2017 22:00,2017,December,29,Friday,22,16,Australia on Collins,304
2042879, 29-DEC-2017 22:00,2017,December,29,Friday,22,2,Bourke Street Mall (South),402
2042880, 29-DEC-2017 22:00,2017,December,29,Friday,22,1,Bourke Street Mall (North),758
2042881, 29-DEC-2017 22:00,2017,December,29,Friday,22,3,Melbourne Central,1528
2042882, 29-DEC-2017 22:00,2017,December,29,Friday,22,15,State Library,689
2042883, 29-DEC-2017 22:00,2017,December,29,Friday,22,9,Southern Cross Station,209
2042884, 29-DEC-2017 22:00,2017,December,29,Friday,22,10,Victoria Point,220
2042885, 29-DEC-2017 22:00,2017,December,29,Friday,22,12,New Quay,911
2042886, 29-DEC-2017 22:00,2017,December,29,Friday,22,11,Waterfront City,248
2042887, 29-DEC-2017 22:00,2017,December,29,Friday,22,8,Webb Bridge,148
2042888, 29-DEC-2017 22:00,2017,December,29,Friday,22,7,Birrarung Marr,501
2042889, 29-DEC-2017 22:00,2017,December,29,Friday,22,5,Princes Bridge,1694
2042890, 29-DEC-2017 22:00,2017,December,29,Friday,22,6,Flinders Street Station Underpass,1395
2042891, 29-DEC-2017 22:00,2017,December,29,Friday,22,14,Sandridge Bridge,361
2042892, 29-DEC-2017 22:00,2017,December,29,Friday,22,26,QV Market-Elizabeth St (West),304
2042893, 29-DEC-2017 22:00,2017,December,29,Friday,22,24,Spencer St-Collins St (North),1192
2042894, 29-DEC-2017 22:00,2017,December,29,Friday,22,23,Spencer St-Collins St (South),228
2042895, 29-DEC-2017 22:00,2017,December,29,Friday,22,25,Melbourne Convention Exhibition Centre,384
2042896, 29-DEC-2017 22:00,2017,December,29,Friday,22,21,Bourke St-Russell St (West),775
2042897, 29-DEC-2017 22:00,2017,December,29,Friday,22,20,Chinatown-Lt Bourke St (South),568
2042898, 29-DEC-2017 22:00,2017,December,29,Friday,22,19,Chinatown-Swanston St (North),820
2042899, 29-DEC-2017 22:00,2017,December,29,Friday,22,22,Flinders St-Elizabeth St (East),1109
2042900, 29-DEC-2017 22:00,2017,December,29,Friday,22,27,QV Market-Peel St,88
2042901, 29-DEC-2017 22:00,2017,December,29,Friday,22,28,The Arts Centre,976
2042902, 29-DEC-2017 22:00,2017,December,29,Friday,22,31,Lygon St (West),634
2042903, 29-DEC-2017 22:00,2017,December,29,Friday,22,33,Flinders St-Spring St (West),68
2042904, 29-DEC-2017 22:00,2017,December,29,Friday,22,34,Flinders St-Spark La,113
2042905, 29-DEC-2017 22:00,2017,December,29,Friday,22,39,Alfred Place,90
2042906, 29-DEC-2017 22:00,2017,December,29,Friday,22,37,Lygon St (East),269
2042907, 29-DEC-2017 22:00,2017,December,29,Friday,22,40,Lonsdale St-Spring St (West),336
2042908, 29-DEC-2017 22:00,2017,December,29,Friday,22,36,Queen St (West),247
2042909, 29-DEC-2017 22:00,2017,December,29,Friday,22,29,St Kilda Rd-Alexandra Gardens,265
2042910, 29-DEC-2017 22:00,2017,December,29,Friday,22,42,Grattan St-Swanston St (West),44
2042911, 29-DEC-2017 22:00,2017,December,29,Friday,22,43,Monash Rd-Swanston St (West),14
2042912, 29-DEC-2017 22:00,2017,December,29,Friday,22,44,Tin Alley-Swanston St (West),16
2042913, 29-DEC-2017 22:00,2017,December,29,Friday,22,35,Southbank,2405
2042914, 29-DEC-2017 22:00,2017,December,29,Friday,22,45,Little Collins St-Swanston St (East),913
2042915, 29-DEC-2017 22:00,2017,December,29,Friday,22,41,Flinders La-Swanston St (West),1804
2042916, 29-DEC-2017 22:00,2017,December,29,Friday,22,46,Pelham St (S),8
2042917, 29-DEC-2017 22:00,2017,December,29,Friday,22,47,Melbourne Central-Elizabeth St (East),690
2042918, 29-DEC-2017 22:00,2017,December,29,Friday,22,48,QVM-Queen St (East),101
2042919, 29-DEC-2017 22:00,2017,December,29,Friday,22,49,QVM-Therry St (South),72
2042920, 29-DEC-2017 22:00,2017,December,29,Friday,22,50,Faraday St-Lygon St (West),634
2042921, 29-DEC-2017 22:00,2017,December,29,Friday,22,51,QVM-Franklin St (North),91
2042922, 29-DEC-2017 22:00,2017,December,29,Friday,22,52,Elizabeth St-Lonsdale St (South),423
2042923, 29-DEC-2017 23:00,2017,December,29,Friday,23,4,Town Hall (West),789
2042924, 29-DEC-2017 23:00,2017,December,29,Friday,23,17,Collins Place (South),91
2042925, 29-DEC-2017 23:00,2017,December,29,Friday,23,18,Collins Place (North),61
2042926, 29-DEC-2017 23:00,2017,December,29,Friday,23,16,Australia on Collins,264
2042927, 29-DEC-2017 23:00,2017,December,29,Friday,23,2,Bourke Street Mall (South),234
2042928, 29-DEC-2017 23:00,2017,December,29,Friday,23,1,Bourke Street Mall (North),423
2042929, 29-DEC-2017 23:00,2017,December,29,Friday,23,3,Melbourne Central,1072
2042930, 29-DEC-2017 23:00,2017,December,29,Friday,23,15,State Library,416
2042931, 29-DEC-2017 23:00,2017,December,29,Friday,23,9,Southern Cross Station,77
2042932, 29-DEC-2017 23:00,2017,December,29,Friday,23,10,Victoria Point,65
2042933, 29-DEC-2017 23:00,2017,December,29,Friday,23,12,New Quay,157
2042934, 29-DEC-2017 23:00,2017,December,29,Friday,23,11,Waterfront City,70
2042935, 29-DEC-2017 23:00,2017,December,29,Friday,23,8,Webb Bridge,53
2042936, 29-DEC-2017 23:00,2017,December,29,Friday,23,7,Birrarung Marr,106
2042937, 29-DEC-2017 23:00,2017,December,29,Friday,23,5,Princes Bridge,1148
2042938, 29-DEC-2017 23:00,2017,December,29,Friday,23,6,Flinders Street Station Underpass,1139
2042939, 29-DEC-2017 23:00,2017,December,29,Friday,23,14,Sandridge Bridge,322
2042940, 29-DEC-2017 23:00,2017,December,29,Friday,23,26,QV Market-Elizabeth St (West),221
2042941, 29-DEC-2017 23:00,2017,December,29,Friday,23,24,Spencer St-Collins St (North),493
2042942, 29-DEC-2017 23:00,2017,December,29,Friday,23,23,Spencer St-Collins St (South),145
2042943, 29-DEC-2017 23:00,2017,December,29,Friday,23,25,Melbourne Convention Exhibition Centre,255
2042944, 29-DEC-2017 23:00,2017,December,29,Friday,23,21,Bourke St-Russell St (West),614
2042945, 29-DEC-2017 23:00,2017,December,29,Friday,23,20,Chinatown-Lt Bourke St (South),378
2042946, 29-DEC-2017 23:00,2017,December,29,Friday,23,19,Chinatown-Swanston St (North),585
2042947, 29-DEC-2017 23:00,2017,December,29,Friday,23,22,Flinders St-Elizabeth St (East),918
2042948, 29-DEC-2017 23:00,2017,December,29,Friday,23,27,QV Market-Peel St,46
2042949, 29-DEC-2017 23:00,2017,December,29,Friday,23,28,The Arts Centre,420
2042950, 29-DEC-2017 23:00,2017,December,29,Friday,23,31,Lygon St (West),358
2042951, 29-DEC-2017 23:00,2017,December,29,Friday,23,33,Flinders St-Spring St (West),54
2042952, 29-DEC-2017 23:00,2017,December,29,Friday,23,34,Flinders St-Spark La,73
2042954, 29-DEC-2017 23:00,2017,December,29,Friday,23,37,Lygon St (East),142
2042955, 29-DEC-2017 23:00,2017,December,29,Friday,23,40,Lonsdale St-Spring St (West),112
2042956, 29-DEC-2017 23:00,2017,December,29,Friday,23,36,Queen St (West),304
2042957, 29-DEC-2017 23:00,2017,December,29,Friday,23,29,St Kilda Rd-Alexandra Gardens,197
2042958, 29-DEC-2017 23:00,2017,December,29,Friday,23,42,Grattan St-Swanston St (West),14
2042959, 29-DEC-2017 23:00,2017,December,29,Friday,23,43,Monash Rd-Swanston St (West),7
2042960, 29-DEC-2017 23:00,2017,December,29,Friday,23,44,Tin Alley-Swanston St (West),6
2042961, 29-DEC-2017 23:00,2017,December,29,Friday,23,35,Southbank,1428
2042962, 29-DEC-2017 23:00,2017,December,29,Friday,23,45,Little Collins St-Swanston St (East),519
2042963, 29-DEC-2017 23:00,2017,December,29,Friday,23,41,Flinders La-Swanston St (West),1277
2042964, 29-DEC-2017 23:00,2017,December,29,Friday,23,46,Pelham St (S),5
2042965, 29-DEC-2017 23:00,2017,December,29,Friday,23,47,Melbourne Central-Elizabeth St (East),458
2042966, 29-DEC-2017 23:00,2017,December,29,Friday,23,48,QVM-Queen St (East),84
2042967, 29-DEC-2017 23:00,2017,December,29,Friday,23,49,QVM-Therry St (South),84
2042968, 29-DEC-2017 23:00,2017,December,29,Friday,23,50,Faraday St-Lygon St (West),358
2042969, 29-DEC-2017 23:00,2017,December,29,Friday,23,51,QVM-Franklin St (North),36
2042970, 29-DEC-2017 23:00,2017,December,29,Friday,23,52,Elizabeth St-Lonsdale St (South),306
2042971, 30-DEC-2017 00:00,2017,December,30,Saturday,0,4,Town Hall (West),468
2042972, 30-DEC-2017 00:00,2017,December,30,Saturday,0,17,Collins Place (South),53
2042973, 30-DEC-2017 00:00,2017,December,30,Saturday,0,18,Collins Place (North),30
2042974, 30-DEC-2017 00:00,2017,December,30,Saturday,0,16,Australia on Collins,110
2042975, 30-DEC-2017 00:00,2017,December,30,Saturday,0,2,Bourke Street Mall (South),128
2042976, 30-DEC-2017 00:00,2017,December,30,Saturday,0,1,Bourke Street Mall (North),182
2042977, 30-DEC-2017 00:00,2017,December,30,Saturday,0,3,Melbourne Central,694
2042978, 30-DEC-2017 00:00,2017,December,30,Saturday,0,15,State Library,308
2042979, 30-DEC-2017 00:00,2017,December,30,Saturday,0,9,Southern Cross Station,26
2042980, 30-DEC-2017 00:00,2017,December,30,Saturday,0,10,Victoria Point,20
2042981, 30-DEC-2017 00:00,2017,December,30,Saturday,0,12,New Quay,39
2042982, 30-DEC-2017 00:00,2017,December,30,Saturday,0,11,Waterfront City,30
2042983, 30-DEC-2017 00:00,2017,December,30,Saturday,0,8,Webb Bridge,24
2042984, 30-DEC-2017 00:00,2017,December,30,Saturday,0,7,Birrarung Marr,22
2042985, 30-DEC-2017 00:00,2017,December,30,Saturday,0,5,Princes Bridge,523
2042986, 30-DEC-2017 00:00,2017,December,30,Saturday,0,6,Flinders Street Station Underpass,684
2042987, 30-DEC-2017 00:00,2017,December,30,Saturday,0,14,Sandridge Bridge,291
2042988, 30-DEC-2017 00:00,2017,December,30,Saturday,0,26,QV Market-Elizabeth St (West),166
2042989, 30-DEC-2017 00:00,2017,December,30,Saturday,0,24,Spencer St-Collins St (North),264
2042990, 30-DEC-2017 00:00,2017,December,30,Saturday,0,23,Spencer St-Collins St (South),82
2042991, 30-DEC-2017 00:00,2017,December,30,Saturday,0,25,Melbourne Convention Exhibition Centre,158
2042992, 30-DEC-2017 00:00,2017,December,30,Saturday,0,21,Bourke St-Russell St (West),578
2042993, 30-DEC-2017 00:00,2017,December,30,Saturday,0,20,Chinatown-Lt Bourke St (South),231
2042994, 30-DEC-2017 00:00,2017,December,30,Saturday,0,19,Chinatown-Swanston St (North),364
2042995, 30-DEC-2017 00:00,2017,December,30,Saturday,0,22,Flinders St-Elizabeth St (East),511
2042996, 30-DEC-2017 00:00,2017,December,30,Saturday,0,27,QV Market-Peel St,49
2042997, 30-DEC-2017 00:00,2017,December,30,Saturday,0,28,The Arts Centre,147
2042998, 30-DEC-2017 00:00,2017,December,30,Saturday,0,31,Lygon St (West),169
2042999, 30-DEC-2017 00:00,2017,December,30,Saturday,0,33,Flinders St-Spring St (West),16
2043000, 30-DEC-2017 00:00,2017,December,30,Saturday,0,34,Flinders St-Spark La,34
2043001, 30-DEC-2017 00:00,2017,December,30,Saturday,0,39,Alfred Place,21
2043002, 30-DEC-2017 00:00,2017,December,30,Saturday,0,37,Lygon St (East),40
2043003, 30-DEC-2017 00:00,2017,December,30,Saturday,0,40,Lonsdale St-Spring St (West),52
2043004, 30-DEC-2017 00:00,2017,December,30,Saturday,0,36,Queen St (West),320
2043005, 30-DEC-2017 00:00,2017,December,30,Saturday,0,29,St Kilda Rd-Alexandra Gardens,69
2043006, 30-DEC-2017 00:00,2017,December,30,Saturday,0,42,Grattan St-Swanston St (West),8
2043007, 30-DEC-2017 00:00,2017,December,30,Saturday,0,43,Monash Rd-Swanston St (West),9
2043008, 30-DEC-2017 00:00,2017,December,30,Saturday,0,44,Tin Alley-Swanston St (West),7
2043009, 30-DEC-2017 00:00,2017,December,30,Saturday,0,35,Southbank,676
2043010, 30-DEC-2017 00:00,2017,December,30,Saturday,0,45,Little Collins St-Swanston St (East),308
2043011, 30-DEC-2017 00:00,2017,December,30,Saturday,0,41,Flinders La-Swanston St (West),741
2043012, 30-DEC-2017 00:00,2017,December,30,Saturday,0,46,Pelham St (S),7
2043013, 30-DEC-2017 00:00,2017,December,30,Saturday,0,47,Melbourne Central-Elizabeth St (East),269
2043014, 30-DEC-2017 00:00,2017,December,30,Saturday,0,48,QVM-Queen St (East),56
2043015, 30-DEC-2017 00:00,2017,December,30,Saturday,0,49,QVM-Therry St (South),56
2043016, 30-DEC-2017 00:00,2017,December,30,Saturday,0,50,Faraday St-Lygon St (West),169
2043017, 30-DEC-2017 00:00,2017,December,30,Saturday,0,51,QVM-Franklin St (North),21
2043018, 30-DEC-2017 00:00,2017,December,30,Saturday,0,52,Elizabeth St-Lonsdale St (South),224
2043019, 30-DEC-2017 01:00,2017,December,30,Saturday,1,4,Town Hall (West),311
2043020, 30-DEC-2017 01:00,2017,December,30,Saturday,1,17,Collins Place (South),50
2043021, 30-DEC-2017 01:00,2017,December,30,Saturday,1,18,Collins Place (North),14
2043022, 30-DEC-2017 01:00,2017,December,30,Saturday,1,16,Australia on Collins,64
2043023, 30-DEC-2017 01:00,2017,December,30,Saturday,1,2,Bourke Street Mall (South),108
2043024, 30-DEC-2017 01:00,2017,December,30,Saturday,1,1,Bourke Street Mall (North),154
2043025, 30-DEC-2017 01:00,2017,December,30,Saturday,1,3,Melbourne Central,432
2043026, 30-DEC-2017 01:00,2017,December,30,Saturday,1,15,State Library,164
2043027, 30-DEC-2017 01:00,2017,December,30,Saturday,1,9,Southern Cross Station,20
2043028, 30-DEC-2017 01:00,2017,December,30,Saturday,1,10,Victoria Point,7
2043029, 30-DEC-2017 01:00,2017,December,30,Saturday,1,12,New Quay,26
2043030, 30-DEC-2017 01:00,2017,December,30,Saturday,1,11,Waterfront City,18
2043031, 30-DEC-2017 01:00,2017,December,30,Saturday,1,8,Webb Bridge,9
2043032, 30-DEC-2017 01:00,2017,December,30,Saturday,1,7,Birrarung Marr,37
2043033, 30-DEC-2017 01:00,2017,December,30,Saturday,1,5,Princes Bridge,300
2043034, 30-DEC-2017 01:00,2017,December,30,Saturday,1,6,Flinders Street Station Underpass,362
2043035, 30-DEC-2017 01:00,2017,December,30,Saturday,1,14,Sandridge Bridge,167
2043036, 30-DEC-2017 01:00,2017,December,30,Saturday,1,26,QV Market-Elizabeth St (West),132
2043037, 30-DEC-2017 01:00,2017,December,30,Saturday,1,24,Spencer St-Collins St (North),191
2043038, 30-DEC-2017 01:00,2017,December,30,Saturday,1,23,Spencer St-Collins St (South),41
2043039, 30-DEC-2017 01:00,2017,December,30,Saturday,1,25,Melbourne Convention Exhibition Centre,63
2043040, 30-DEC-2017 01:00,2017,December,30,Saturday,1,21,Bourke St-Russell St (West),471
2043041, 30-DEC-2017 01:00,2017,December,30,Saturday,1,20,Chinatown-Lt Bourke St (South),188
2043042, 30-DEC-2017 01:00,2017,December,30,Saturday,1,19,Chinatown-Swanston St (North),295
2043043, 30-DEC-2017 01:00,2017,December,30,Saturday,1,22,Flinders St-Elizabeth St (East),317
2043044, 30-DEC-2017 01:00,2017,December,30,Saturday,1,27,QV Market-Peel St,26
2043045, 30-DEC-2017 01:00,2017,December,30,Saturday,1,28,The Arts Centre,39
2043046, 30-DEC-2017 01:00,2017,December,30,Saturday,1,31,Lygon St (West),105
2043047, 30-DEC-2017 01:00,2017,December,30,Saturday,1,33,Flinders St-Spring St (West),12
2043048, 30-DEC-2017 01:00,2017,December,30,Saturday,1,34,Flinders St-Spark La,14
2043049, 30-DEC-2017 01:00,2017,December,30,Saturday,1,39,Alfred Place,28
2043050, 30-DEC-2017 01:00,2017,December,30,Saturday,1,37,Lygon St (East),17
2043051, 30-DEC-2017 01:00,2017,December,30,Saturday,1,40,Lonsdale St-Spring St (West),21
2043052, 30-DEC-2017 01:00,2017,December,30,Saturday,1,36,Queen St (West),293
2043053, 30-DEC-2017 01:00,2017,December,30,Saturday,1,29,St Kilda Rd-Alexandra Gardens,48
